נזיר,639
דרבא,638
גברא,638
דקתני,636
אפשר,636
בתוך,634
עדים,633
זמן,631
אמה,631
בהו,630
שרי,625
אמות,622
לקמיה,619
כמאן,617
מטמא,617
בינייהו,613
רבן,611
הזה,609
עובד,605
כולה,605
עמו,605
פירות,600
כלל,600
מצות,599
קנה,598
ברבי,598
בד,594
בעינן,593
מזבח,589
לזה,588
עליהן,587
אמי,587
מנלן,587
איני,587
לרבות,582
מני,581
אמו,581
משלי,581
אלמא,581
למטה,579
בהא,578
כנגד,576
חצי,576
להלן,571
מתקיף,570
חמשה,569
הקדש,562
יודע,561
הלל,555
מודה,555
ליכא,554
חלב,554
עולא,553
יוצא,551
העולם,551
ידי,549
בשעת,549
לבית,547
מלכים,546
שלו,545
תא,544
קמיפלגי,543
שנו,543
שוה,541
רמי,541
חמא,541
אעג,541
שהיא,540
קאי,540
דהא,540
דאית,540
עושין,538
בעלמא,538
איסור,534
דתימא,532
מיתה,531
פלוני,530
כח,528
פרט,527
אחרים,526
דעתך,526
שבועה,526
מעיקרא,525
תחת,523
כסף,523
נשים,521
אליבא,521
פסולה,521
איבעיא,520
כשרה,518
אבהו,516
מנה,516
תרתי,516
אכל,515
דאורייתא,515
יומא,515
מום,514
שאם,511
שלשים,509
רשות,509
סלקא,509
אנן,508
התורה,508
שדה,507
לפניו,507
ל,507
למאי,504
שבעה,503
מאה,503
הלא,501
כולו,500
הנ,500
למעוטי,499
יתיב,499
שמאי,497
סד,497
אתו,492
בכור,488
בתר,487
לעשות,486
שחיטה,486
תנאי,484
שלמים,483
מיד,483
לד,482
מלמד,481
שכר,479
לרבנן,479
נימא,479
סוף,477
קרי,476
חנה,476
גדולה,475
לכהן,474
חמש,471
דמים,470
מלך,469
מכל,469
אשת,466
כהנים,465
פחות,465
לחם,464
ידו,464
ביד,464
כרת,463
טמאה,462
איתיביה,461
שאינה,461
כוותיה,460
פסח,459
יפה,459
עבודת,459
האומר,457
אסורה,456
בחוץ,455
לב,454
מיבעיא,454
חזי,453
במה,452
אותן,451
מועד,445
לשם,444
שפיר,442
לענין,441
לרבא,440
בתורה,438
אילו,438
דוד,437
אדא,437
קדש,435
בשני,435
קטנה,434
זכר,433
שהן,428
קמא,428
דינא,428
סימן,427
תעשה,427
למחר,426
שהיו,426
עשרים,426
חזר,425
נעשה,425
נוטל,425
הראשון,424
רוב,423
בש,423
חמור,423
מהכא,421
חדש,419
השבת,418
האשה,418
סברי,418
יחזקאל,418
ההיא,416
כזית,414
בידו,414
להיות,413
אחכ,413
מחלוקת,413
מדבר,413
הדין,412
מתנה,409
אבין,408
זהב,408
כשהוא,408
לאכול,407
מעות,407
האב,406
דרש,406
יהיה,406
בלילה,406
עולם,404
עובר,404
לכם,404
בכלי,404
בדבר,404
פתח,403
מתה,403
יאכל,402
בעלי,402
אבוה,401
נמצא,401
חומר,399
דידיה,397
גמר,396
לתוך,395
רשבג,395
כלים,394
בעלה,394
עשו,393
מתניתין,392
בזה,390
יותר,390
חוזר,390
דלית,389
אוכלין,389
הם,388
איוב,388
אחרינא,387
תיובתא,386
דלאו,386
מקדש,386
בנים,386
עומד,385
עבדי,385
ראשונה,385
מלאכה,383
תלתא,381
זוזי,381
שניהם,381
חולין,381
נותנין,380
טעם,379
מעתה,379
מחצה,379
גופא,378
תנינא,378
ברוך,377
דכי,376
מלא,375
יהי,375
לוקה,374
אסורין,374
הויא,373
צריכה,373
לישראל,372
דאין,372
כט,372
ארץ,371
לג,371
ביתו,371
טומאת,368
קני,368
יחיד,368
הלך,366
נכנס,366
שמים,365
אכ,365
ראה,364
חיה,364
מסתברא,364
ממון,364
תרוייהו,362
שאמר,360
תו,360
זאת,359
בתרומה,359
מתוך,359
שיהא,357
קדשי,357
אינן,357
איהו,355
גזירה,354
התנן,354
מברך,354
תהא,353
ראש,353
דתני,353
ברכה,353
מעלה,353
הכתיב,353
שמו,352
רבו,352
עלך,352
אטו,352
אתיא,352
אתם,351
המזבח,350
אהרן,350
כולי,349
דשמואל,349
לבסוף,349
עליהם,348
טהורה,348
ידע,348
אלהים,348
אזל,347
אינשי,347
שאול,346
עבודה,346
בעא,345
ממאי,345
איצטריך,344
נפש,344
זיל,344
הדם,344
מנחה,344
משכחת,344
מחמת,344
ברשות,344
מצא,343
לאפוקי,343
שאר,342
אחרת,342
שעה,341
מכר,341
ראיה,339
מזה,339
מתיב,339
כולהו,339
לשון,338
ירמיהו,338
קרקע,337
בכלל,337
שלום,335
קיים,335
לדבר,334
מצי,334
ממש,334
חכא,334
דאר,334
דכולי,334
לאתויי,334
כאילו,333
הפסח,332
שמה,332
נפל,332
יבא,332
בארץ,331
תאמר,328
סבירא,328
משל,328
הנאה,327
בהדי,327
אחיו,327
דומה,326
שניה,325
נחמיה,325
הגלילי,325
ינאי,325
רל,325
לבי,324
כבר,324
ניחא,324
גובה,324
חזקה,324
יעשה,323
פעמים,323
אזיל,323
כשם,322
למימרא,322
אב,322
מוציא,322
מנת,321
תיקו,320
כפרה,319
המלך,319
מכדי,318
ראשו,317
פרה,317
לגבי,316
הימים,316
מקודשת,314
כתובה,314
פני,313
הדרן,313
זוטרא,312
דליכא,312
