עמד,401
חומר,401
מברך,400
תאכל,399
מנחת,399
ברכה,397
דידיה,397
אחרת,397
לשון,396
עץ,396
רשבג,395
יחיד,395
מעתה,395
אברהם,394
לוקה,392
ראיה,392
מתניתין,392
אב,392
קני,390
האלה,390
אבי,390
לבן,389
חכם,389
דלית,389
הביא,388
אחרינא,387
תלתא,386
תיובתא,386
דלאו,386
קדוש,385
תהיה,383
השנה,383
חולין,382
זוזי,381
כט,381
באחד,380
עני,379
כבוד,378
שעה,378
גופא,378
תנינא,378
אביה,377
תהא,377
דכי,377
ידיו,377
מתיר,376
מוציא,376
ממון,375
הנאה,374
כשם,374
מודים,374
לארץ,373
הויא,373
פרה,373
ספר,373
דאין,373
שאמרו,373
האדם,371
המקדש,371
לקח,371
חזקה,371
רצה,370
עור,369
דמו,369
טומאת,368
חטא,368
בנה,368
מטמאין,368
למען,367
מביאין,367
קרקע,367
מאד,367
המת,367
במים,367
מאתים,366
אכ,365
רשע,364
מסתברא,364
הגדול,363
בתו,362
תרוייהו,362
עלך,361
תו,361
מחמת,361
הריני,361
איזהו,359
צבאות,359
עבדו,357
נחמיה,355
כבר,355
ילך,355
איהו,355
גזירה,354
מועלין,354
התנן,354
אזל,354
ילדה,354
גובה,354
הימנו,353
הגלילי,353
דתני,353
יתר,353
דומה,353
הכתיב,353
אתיא,353
אטו,352
בישראל,351
בכלל,351
ממנה,351
נח,350
כולי,349
דשמואל,349
לבסוף,349
הזאת,348
בעא,348
צדיק,347
טרפה,347
בידי,347
אינשי,347
קורא,346
פר,346
חדשים,346
רעה,345
להביא,345
ממאי,345
משכחת,345
איצטריך,344
זיל,344
ממש,343
יושב,343
לאפוקי,343
אפלו,343
טעון,342
בנות,342
לאדם,341
אחריו,341
חרש,341
פוסל,340
לידי,339
עצמה,339
מתיב,339
כולהו,339
דאר,338
עוף,337
נשא,337
שביעית,337
טמאין,337
שבא,336
גר,336
עמה,335
נקבה,335
קיים,335
ימות,335
שעיר,334
מצי,334
חכא,334
דכולי,334
לאתויי,334
שחט,333
כאילו,333
פטורין,332
נתתי,332
בשביל,332
עצים,331
המה,331
כפרה,330
בימי,330
אחי,329
סבירא,328
נתנו,328
ינאי,328
בך,328
בפנים,327
בשדה,327
בהדי,327
כלה,325
רל,325
כתובה,325
הללו,324
נזק,324
ניחא,324
אזיל,323
למימרא,322
העוף,321
חמץ,321
בשעה,321
תיקו,320
אהל,320
פרוטה,320
מכדי,320
לגבי,319
תצא,319
סתם,318
אילך,318
חוב,317
ירא,315
עז,315
נאמן,314
מקודשת,314
מלכא,314
הדרן,313
אלפים,313
הלוים,313
לפיכך,313
זוטרא,312
דליכא,312
חרב,311
אושעיא,311
אליך,311
יונתן,310
מין,309
ירד,309
אנשים,309
לפניך,309
הייתי,308
רואה,308
להא,308
משפט,308
חמרא,308
אכלה,308
חצר,307
ליום,306
לחבירו,306
קרן,305
פרעה,305
לאביי,304
משם,304
מטה,304
דעת,304
שכל,303
בור,303
ארעא,303
נדה,302
בגדים,302
זבח,302
דנין,302
דימי,302
אלמנה,302
דקאמר,302
לאיש,301
הבעל,301
אכילה,301
ראשי,300
נדר,300
בסוף,300
עזריה,300
תיבעי,300
להוציא,299
השדה,299
המקום,299
כפר,299
בעיר,299
מוכר,299
בעלים,299
לפנים,299
ירושלים,298
דאתא,298
מותרין,298
חיישינן,297
עובדי,297
טרפון,297
מקצת,297
מינייהו,296
שליח,296
שומר,296
שהרי,296
שמת,296
אבן,296
יהיב,296
הכפורים,295
אמרתי,294
מצטרפין,294
אנו,294
פניו,294
אוסר,294
איניש,294
בתחלה,293
פלגא,293
ראוי,292
שמעת,291
שבעת,291
קל,291
הר,291
לשום,290
לטעמיה,290
בתי,290
ידבר,290
צבור,290
איתא,290
לכו,289
איתימא,289
ממקום,288
מערב,288
נפשיה,287
לדברי,287
מד,287
בל,287
תודה,286
צוה,286
ישלח,286
מותרת,286
דמר,285
יבאו,285
כתוב,284
הלחם,283
אבר,283
למקום,283
אלהינו,282
לבא,282
נשבע,282
טפי,281
השוחט,281
תחתיו,280
זית,280
באש,280
אמן,279
טהורין,279
קו,279
פנים,279
שתהא,277
מתו,277
יעש,277
קורין,277
אומרת,277
אהבה,277
מייתי,276
בידך,276
לבעל,275
שלם,275
סאה,275
הבהמה,275
בראש,275
רשעים,275
תשעה,275
משקין,274
שטר,273
זקן,273
תפילין,273
שבעים,273
מרי,272
צדקה,272
עבדים,272
מערבין,271
כאחד,271
סביב,271
הנך,271
גב,271
מקרא,271
עשית,270
חסר,270
חובה,270
פוטר,270
לבו,269
חלה,269
אך,269
ממזר,269
שמנה,268
הכלל,268
עפר,267
הדיוט,266
הניחא,266
באה,266
החמה,265
עון,265
מטמאה,265
זהו,265
דבעי,265
שיצא,264
סמוך,263
הבשר,263
מפי,263
טבל,263
ישבו,263
דויד,263
מחייב,263
לשמה,262
לאשה,262
איסורא,262
גנב,262
ביאה,262
תלוי,261
דתנא,261
גזרו,261
פלשתים,260
אמת,260
שמונה,260
ברישא,259
למלך,259
היחיד,259
חלק,259
כדברי,258
קרוב,258
מאמר,258
הכלים,258
אמרן,258
מצורע,257
נטל,257
באין,257
זכאי,256
הגיע,256
דריש,256
שיעור,256
יוצאין,256
בכסף,256
אשמעינן,255
לכן,255
חזקיה,255
המ,255
עיקר,254
הדברים,254
הרע,254
ארון,254
שעל,253
ליתני,253
נכסים,252
תשלומי,252
עצמן,251
שדי,251
ירדו,251
לישנא,251
בשלשה,251
יחזיר,250
הניח,250
צריכין,250
בבקר,250
מואב,250
מיא,249
יען,249
עין,248
סלע,248
למי,248
בטל,248
תמורה,247
כיוצא,247
שיהו,246
זכה,246
דמיא,246
ברית,246
פה,246
בפסח,246
משנה,246
ישא,245
דומיא,245
מיני,245
קיימא,245
נפשות,244
שמעו,244
שהיתה,244
פרי,244
בשתי,244
תן,244
הק,244
מיחייב,243
רגליו,243
מרב,243
אביך,242
תורת,242
יאכלו,242
המטה,242
סוכה,242
לאחד,241
שותה,241
במקדש,241
שאינן,241
רביעית,240
גבוה,240
מצאו,240
אדרבה,240
אתמר,240
חברו,240
ליתן,239
אמורים,239
חורין,239
מלוה,239
כותבין,239
מסייע,238
דבריו,238
הירדן,238
ראו,238
הואי,238
לשמו,237
שקיל,237
רשאי,237
נקרא,237
מארץ,237
כתובתה,236
עיניו,236
דוחה,236
דהאי,236
תמיד,235
שלישי,235
מות,235
גזל,235
בשמן,235
בערב,235
מיפלגי,234
פיגול,234
עדות,234
בשאר,234
בם,234
ששים,233
שיר,233
מתר,233
המוכר,233
נדרים,233
בתים,233
אמור,233
צדיקים,233
נחמני,232
אור,232
נפשי,232
חליצה,232
חג,232
מלכות,232
איזו,232
אחות,232
לוקח,231
שאתה,231
היוצא,231
צאן,231
ישן,231
חנן,231
נפשך,231
באמצע,231
משני,231
מיהא,231
קרב,230
קלים,230
מכפר,230
הולד,229
במזיד,229
בעית,229
אכלו,229
אימתי,228
בירושלים,228
פעם,228
הגוף,228
הבן,228
בהר,228
מנשה,228
בעולם,228
אייתי,227
ענין,227
היין,227
רגל,227
רבין,227
מכה,227
נכרי,227
בבהמה,227
אליהו,227
נסכים,227
מקבל,227
שמעתי,227
בשוגג,227
שרץ,226
כסא,226
בשל,226
בזו,226
נטמא,226
נוהג,226
נבלה,226
ראיתי,226
צדוק,226
פת,226
מבני,226
נגע,225
אליהם,225
לכהנים,224
רגלים,224
דן,224
מרבה,224
מניח,224
דניאל,224
מכשיר,224
חבית,224
אילן,224
המוציא,224
לשמן,223
מתי,223
חמה,223
בחד,223
בשטר,223
בחצר,223
בדין,223
מרובה,222
מצינו,222
נתנה,222
נשיא,222
יראה,222
ידים,222
גופו,222
לח,222
בעיני,222
כהונה,221
המנונא,221
ישמע,221
לדידי,221
נאכל,221
שב,221
אלהיכם,220
עלו,220
דמה,220
בעיא,220
מלכי,220
לכתחלה,219
יוצאה,219
הגוים,219
תתן,219
דבש,219
מבחוץ,219
טהרה,219
